Title,Genres,IMDb,Directors,Country,Language
Stealing Sinatra,Drama,5.7,['Ron Underwood'],['United States'],['English']
Stealing Sinatra,Thriller,5.7,['Ron Underwood'],['United States'],['English']
Coast of Skeletons,Action,4.8,"[""John 'Bud' Cardos""]","['South Africa', 'United States']",['English']
Coast of Skeletons,History,4.8,"[""John 'Bud' Cardos""]","['South Africa', 'United States']",['English']
Coast of Skeletons,War,4.8,"[""John 'Bud' Cardos""]","['South Africa', 'United States']",['English']
Casanova Variations,Biography,6.1,['Michael Sturminger'],"['France', 'Austria', 'Portugal', 'Germany']",['English']
Casanova Variations,Drama,6.1,['Michael Sturminger'],"['France', 'Austria', 'Portugal', 'Germany']",['English']
Casanova Variations,Fantasy,6.1,['Michael Sturminger'],"['France', 'Austria', 'Portugal', 'Germany']",['English']
Casanova Variations,History,6.1,['Michael Sturminger'],"['France', 'Austria', 'Portugal', 'Germany']",['English']
Casanova Variations,Musical,6.1,['Michael Sturminger'],"['France', 'Austria', 'Portugal', 'Germany']",['English']
Casanova Variations,Romance,6.1,['Michael Sturminger'],"['France', 'Austria', 'Portugal', 'Germany']",['English']
The Premonition,Horror,5.0,['Robert Allen Schnitzer'],['United States'],['English']
The Premonition,Thriller,5.0,['Robert Allen Schnitzer'],['United States'],['English']
Boss 2,Action,5.1,['Baba Yadav'],['India'],['Bengali']
24 Hours in London,Action,3.5,['Paul Knight'],['United Kingdom'],['unknown']
24 Hours in London,Crime,3.5,['Paul Knight'],['United Kingdom'],['unknown']
24 Hours in London,Thriller,3.5,['Paul Knight'],['United Kingdom'],['unknown']
The Uncanny,Horror,5.7,['Denis Héroux'],"['Canada', 'United Kingdom']",['English']
Brasslands,Documentary,7.4,"['Alison Brockhouse', 'Bryan Chang', 'Sara Huneke', 'Meerkat Media Collective', 'Dara Messinger', 'Eric Phillips-Horst', 'Adam Pogoff', 'Zara Serabian-Arthur', 'Jay Arthur Sterrenberg', 'Jeffrey Sterrenberg', 'Karim Tabbaa']","['United States', 'Serbia and Montenegro']",['English']
Brasslands,Music,7.4,"['Alison Brockhouse', 'Bryan Chang', 'Sara Huneke', 'Meerkat Media Collective', 'Dara Messinger', 'Eric Phillips-Horst', 'Adam Pogoff', 'Zara Serabian-Arthur', 'Jay Arthur Sterrenberg', 'Jeffrey Sterrenberg', 'Karim Tabbaa']","['United States', 'Serbia and Montenegro']",['English']
House of Horrors: Gates of Hell,Horror,4.3,['Daniel Monroe'],['United States'],['English']
Sieben Mulden und eine Leiche,Documentary,7.0,['Thomas Haemmerli'],['Switzerland'],"['German', 'Swiss German']"
Boudicca: Warrior Queen of Ancient Britain,Documentary,5.5,['Liam Dale'],['unknown'],['unknown']
Boudicca: Warrior Queen of Ancient Britain,Biography,5.5,['Liam Dale'],['unknown'],['unknown']
Boudicca: Warrior Queen of Ancient Britain,History,5.5,['Liam Dale'],['unknown'],['unknown']
Twenty Twenty-Four,Mystery,5.2,['Richard Mundy'],['United Kingdom'],['English']
Twenty Twenty-Four,Sci-Fi,5.2,['Richard Mundy'],['United Kingdom'],['English']
Twenty Twenty-Four,Thriller,5.2,['Richard Mundy'],['United Kingdom'],['English']
Story of a Junkie,Documentary,6.4,['Lech Kowalski'],['United States'],['English']
Getting Married in Buffalo Jump,Drama,7.0,['Eric Till'],['Canada'],['English']
Getting Married in Buffalo Jump,Romance,7.0,['Eric Till'],['Canada'],['English']
The House of Seven Corpses,Horror,4.2,['Paul Harrison'],['United States'],['English']
A Beautiful Belly,Drama,6.0,['Andrew Kenneth Gay'],['United States'],['English']
Carnivore: Werewolf of London,Horror,3.2,['Simon Wells'],['United Kingdom'],['English']
Carnivore: Werewolf of London,Thriller,3.2,['Simon Wells'],['United Kingdom'],['English']
Eagle's Wing,Western,5.9,['Anthony Harvey'],['United Kingdom'],['English']
